freq_MHz,attenuation_dB,phase_rad
88.622708,7.416035,-2.150791
88.647122,7.405776,-2.165929
88.671537,7.395957,-2.181040
88.695951,7.386572,-2.196125
88.720365,7.377614,-2.211183
88.744779,7.369078,-2.226216
88.769194,7.360959,-2.241223
88.793608,7.353251,-2.256205
88.818022,7.345950,-2.271161
88.842436,7.339050,-2.286092
88.866850,7.332546,-2.300999
88.891265,7.326436,-2.315880
88.915679,7.320713,-2.330737
88.940093,7.315374,-2.345569
88.964507,7.310415,-2.360377
88.988922,7.305832,-2.375161
89.013336,7.301622,-2.389920
89.037750,7.297781,-2.404656
89.062164,7.294305,-2.419367
89.086579,7.291192,-2.434055
89.110993,7.288439,-2.448719
89.135407,7.286041,-2.463360
89.159821,7.283997,-2.477977
89.184236,7.282304,-2.492570
89.208650,7.280958,-2.507140
89.233064,7.279957,-2.521687
89.257478,7.279299,-2.536210
89.281893,7.278981,-2.550710
89.306307,7.279000,-2.565187
89.330721,7.279354,-2.579640
89.355135,7.280041,-2.594070
89.379550,7.281059,-2.608476
89.403964,7.282404,-2.622859
89.428378,7.284075,-2.637219
89.452792,7.286070,-2.651555
89.477206,7.288387,-2.665867
89.501621,7.291022,-2.680156
89.526035,7.293974,-2.694421
89.550449,7.297241,-2.708662
89.574863,7.300821,-2.722879
89.599278,7.304711,-2.737072
89.623692,7.308909,-2.751241
89.648106,7.313413,-2.765386
89.672520,7.318221,-2.779506
89.696935,7.323330,-2.793602
89.721349,7.328739,-2.807673
89.745763,7.334444,-2.821720
89.770177,7.340443,-2.835741
89.794592,7.346735,-2.849738
89.819006,7.353316,-2.863709
89.843420,7.360184,-2.877654
89.867834,7.367337,-2.891574
89.892249,7.374772,-2.905469
89.916663,7.382486,-2.919337
89.941077,7.390477,-2.933179
89.965491,7.398743,-2.946995
89.989906,7.407279,-2.960785
90.014320,7.416085,-2.974548
90.038734,7.425156,-2.988284
90.063148,7.434489,-3.001992
90.087562,7.444083,-3.015674
90.111977,7.453933,-3.029328
90.136391,7.464037,-3.042955
90.160805,7.474391,-3.056554
90.185219,7.484993,-3.070125
90.209634,7.495839,-3.083668
90.234048,7.506926,-3.097183
90.258462,7.518250,-3.110669
90.282876,7.529808,-3.124126
90.307291,7.541597,-3.137555
90.331705,7.553612,3.132231
90.356119,7.565851,3.118860
90.380533,7.578310,3.105519
90.404948,7.590984,3.092207
90.429362,7.603871,3.078925
90.453776,7.616967,3.065672
90.478190,7.630267,3.052449
90.502605,7.643768,3.039257
90.527019,7.657466,3.026094
90.551433,7.671357,3.012962
90.575847,7.685436,2.999860
90.600262,7.699701,2.986788
90.624676,7.714146,2.973747
90.649090,7.728768,2.960736
90.673504,7.743562,2.947756
90.697918,7.758525,2.934807
90.722333,7.773652,2.921889
90.746747,7.788939,2.909002
90.771161,7.804381,2.896145
90.795575,7.819975,2.883319
90.819990,7.835715,2.870525
90.844404,7.851599,2.857761
90.868818,7.867620,2.845029
90.893232,7.883776,2.832327
90.917647,7.900061,2.819657
90.942061,7.916472,2.807017
90.966475,7.933004,2.794408
90.990889,7.949652,2.781830
91.015304,7.966412,2.769284
91.039718,7.983280,2.756767
91.064132,8.000252,2.744282
91.088546,8.017323,2.731827
91.112961,8.034488,2.719403
91.137375,8.051744,2.707010
91.161789,8.069086,2.694647
91.186203,8.086509,2.682314
91.210618,8.104010,2.670011
91.235032,8.121585,2.657738
91.259446,8.139228,2.645495
91.283860,8.156935,2.633282
91.308274,8.174704,2.621098
91.332689,8.192528,2.608944
91.357103,8.210405,2.596819
91.381517,8.228330,2.584723
91.405931,8.246299,2.572656
91.430346,8.264307,2.560617
91.454760,8.282352,2.548607
91.479174,8.300428,2.536625
91.503588,8.318533,2.524671
91.528003,8.336661,2.512745
91.552417,8.354810,2.500846
91.576831,8.372976,2.488974
91.601245,8.391154,2.477129
91.625660,8.409341,2.465311
91.650074,8.427534,2.453519
91.674488,8.445728,2.441754
91.698902,8.463921,2.430014
91.723317,8.482108,2.418299
91.747731,8.500287,2.406610
91.772145,8.518454,2.394946
91.796559,8.536606,2.383306
91.820974,8.554739,2.371690
91.845388,8.572850,2.360098
91.869802,8.590936,2.348529
91.894216,8.608995,2.336984
91.918630,8.627022,2.325461
91.943045,8.645016,2.313961
91.967459,8.662973,2.302482
91.991873,8.680890,2.291026
92.016287,8.698765,2.279590
92.040702,8.716596,2.268175
92.065116,8.734378,2.256781
92.089530,8.752111,2.245407
92.113944,8.769791,2.234052
92.138359,8.787417,2.222717
92.162773,8.804985,2.211400
92.187187,8.822494,2.200102
92.211601,8.839942,2.188821
92.236016,8.857326,2.177558
92.260430,8.874645,2.166312
92.284844,8.891896,2.155083
92.309258,8.909078,2.143870
92.333673,8.926189,2.132672
92.358087,8.943227,2.121490
92.382501,8.960191,2.110322
92.406915,8.977079,2.099169
92.431330,8.993890,2.088029
92.455744,9.010622,2.076903
92.480158,9.027275,2.065789
92.504572,9.043846,2.054688
92.528986,9.060336,2.043599
92.553401,9.076742,2.032522
92.577815,9.093064,2.021455
92.602229,9.109302,2.010398
92.626643,9.125454,1.999352
92.651058,9.141519,1.988315
92.675472,9.157498,1.977286
92.699886,9.173389,1.966267
92.724300,9.189192,1.955255
92.748715,9.204908,1.944250
92.773129,9.220535,1.933253
92.797543,9.236074,1.922261
92.821957,9.251524,1.911276
92.846372,9.266886,1.900296
92.870786,9.282160,1.889321
92.895200,9.297345,1.878350
92.919614,9.312443,1.867383
92.944029,9.327454,1.856419
92.968443,9.342378,1.845458
92.992857,9.357215,1.834499
93.017271,9.371968,1.823542
93.041686,9.386636,1.812587
93.066100,9.401220,1.801632
93.090514,9.415721,1.790677
93.114928,9.430141,1.779721
93.139343,9.444480,1.768765
93.163757,9.458741,1.757808
93.188171,9.472923,1.746848
93.212585,9.487030,1.735887
93.236999,9.501062,1.724922
93.261414,9.515021,1.713954
93.285828,9.528909,1.702981
93.310242,9.542728,1.692005
93.334656,9.556479,1.681023
93.359071,9.570166,1.670036
93.383485,9.583790,1.659043
93.407899,9.597353,1.648043
93.432313,9.610859,1.637037
93.456728,9.624308,1.626023
93.481142,9.637705,1.615001
93.505556,9.651052,1.603970
93.529970,9.664352,1.592931
93.554385,9.677608,1.581882
93.578799,9.690822,1.570823
93.603213,9.703999,1.559754
93.627627,9.717140,1.548674
93.652042,9.730251,1.537583
93.676456,9.743334,1.526480
93.700870,9.756393,1.515364
93.725284,9.769431,1.504236
93.749699,9.782453,1.493095
93.774113,9.795463,1.481941
93.798527,9.808464,1.470772
93.822941,9.821461,1.459589
93.847355,9.834458,1.448391
93.871770,9.847460,1.437177
93.896184,9.860471,1.425948
93.920598,9.873496,1.414704
93.945012,9.886539,1.403442
93.969427,9.899606,1.392164
93.993841,9.912701,1.380869
94.018255,9.925829,1.369556
94.042669,9.938997,1.358225
94.067084,9.952208,1.346876
94.091498,9.965470,1.335508
94.115912,9.978786,1.324122
94.140326,9.992163,1.312716
94.164741,10.005606,1.301291
94.189155,10.019122,1.289846
94.213569,10.032717,1.278382
94.237983,10.046396,1.266896
94.262398,10.060166,1.255391
94.286812,10.074033,1.243864
94.311226,10.088003,1.232317
94.335640,10.102084,1.220748
94.360055,10.116281,1.209158
94.384469,10.130601,1.197546
94.408883,10.145052,1.185913
94.433297,10.159640,1.174258
94.457711,10.174372,1.162581
94.482126,10.189255,1.150882
94.506540,10.204297,1.139160
94.530954,10.219504,1.127417
94.555368,10.234884,1.115651
94.579783,10.250445,1.103862
94.604197,10.266194,1.092052
94.628611,10.282139,1.080218
94.653025,10.298287,1.068363
94.677440,10.314645,1.056485
94.701854,10.331223,1.044585
94.726268,10.348027,1.032663
94.750682,10.365066,1.020719
94.775097,10.382348,1.008753
94.799511,10.399880,0.996765
94.823925,10.417671,0.984755
94.848339,10.435728,0.972724
94.872754,10.454061,0.960671
94.897168,10.472676,0.948598
94.921582,10.491583,0.936504
94.945996,10.510789,0.924390
94.970411,10.530303,0.912255
94.994825,10.550133,0.900100
95.019239,10.570288,0.887926
95.043653,10.590775,0.875733
95.068067,10.611602,0.863522
95.092482,10.632779,0.851292
95.116896,10.654313,0.839044
95.141310,10.676212,0.826779
95.165724,10.698485,0.814497
95.190139,10.721139,0.802199
95.214553,10.744184,0.789885
95.238967,10.767626,0.777556
95.263381,10.791475,0.765213
95.287796,10.815737,0.752856
95.312210,10.840420,0.740485
95.336624,10.865534,0.728102
95.361038,10.891084,0.715707
95.385453,10.917079,0.703301
95.409867,10.943527,0.690885
95.434281,10.970434,0.678459
95.458695,10.997808,0.666024
95.483110,11.025657,0.653582
95.507524,11.053987,0.641133
95.531938,11.082805,0.628677
95.556352,11.112119,0.616216
95.580767,11.141935,0.603751
95.605181,11.172259,0.591282
95.629595,11.203098,0.578811
95.654009,11.234458,0.566339
95.678423,11.266346,0.553866
95.702838,11.298767,0.541394
95.727252,11.331727,0.528924
95.751666,11.365231,0.516456
95.776080,11.399286,0.503992
95.800495,11.433896,0.491533
95.824909,11.469066,0.479081
95.849323,11.504802,0.466635
95.873737,11.541107,0.454198
95.898152,11.577987,0.441771
95.922566,11.615446,0.429354
95.946980,11.653487,0.416949
95.971394,11.692115,0.404558
95.995809,11.731333,0.392181
96.020223,11.771146,0.379820
96.044637,11.811555,0.367475
96.069051,11.852564,0.355149
96.093466,11.894176,0.342842
96.117880,11.936394,0.330557
96.142294,11.979219,0.318293
96.166708,12.022655,0.306052
96.191123,12.066703,0.293836
96.215537,12.111365,0.281647
96.239951,12.156642,0.269484
96.264365,12.202536,0.257350
96.288779,12.249048,0.245246
96.313194,12.296179,0.233173
96.337608,12.343930,0.221133
96.362022,12.392301,0.209127
96.386436,12.441292,0.197156
96.410851,12.490905,0.185222
96.435265,12.541138,0.173326
96.459679,12.591991,0.161469
96.484093,12.643465,0.149652
96.508508,12.695559,0.137877
96.532922,12.748271,0.126146
96.557336,12.801602,0.114460
96.581750,12.855549,0.102819
96.606165,12.910112,0.091225
96.630579,12.965290,0.079680
96.654993,13.021080,0.068185
96.679407,13.077482,0.056741
96.703822,13.134493,0.045350
96.728236,13.192112,0.034012
96.752650,13.250336,0.022730
96.777064,13.309164,0.011504
96.801479,13.368592,0.000336
96.825893,13.428620,-0.010774
96.850307,13.489244,-0.021823
96.874721,13.550462,-0.032810
96.899135,13.612271,-0.043735
96.923550,13.674668,-0.054595
96.947964,13.737651,-0.065390
96.972378,13.801217,-0.076119
96.996792,13.865362,-0.086779
97.021207,13.930085,-0.097370
97.045621,13.995381,-0.107891
97.070035,14.061248,-0.118340
97.094449,14.127683,-0.128716
97.118864,14.194682,-0.139017
97.143278,14.262243,-0.149243
97.167692,14.330361,-0.159392
97.192106,14.399035,-0.169463
97.216521,14.468260,-0.179455
97.240935,14.538033,-0.189365
97.265349,14.608351,-0.199194
97.289763,14.679210,-0.208939
97.314178,14.750608,-0.218600
97.338592,14.822541,-0.228174
97.363006,14.895006,-0.237662
97.387420,14.967998,-0.247060
97.411835,15.041516,-0.256368
97.436249,15.115555,-0.265585
97.460663,15.190112,-0.274709
97.485077,15.265183,-0.283739
97.509491,15.340766,-0.292673
97.533906,15.416857,-0.301510
97.558320,15.493452,-0.310248
97.582734,15.570548,-0.318886
97.607148,15.648141,-0.327423
97.631563,15.726229,-0.335856
97.655977,15.804806,-0.344184
97.680391,15.883871,-0.352406
97.704805,15.963418,-0.360519
97.729220,16.043445,-0.368523
97.753634,16.123948,-0.376415
97.778048,16.204922,-0.384194
97.802462,16.286365,-0.391857
97.826877,16.368271,-0.399403
97.851291,16.450636,-0.406831
97.875705,16.533457,-0.414137
97.900119,16.616728,-0.421321
97.924534,16.700446,-0.428380
97.948948,16.784605,-0.435311
97.973362,16.869200,-0.442113
97.997776,16.954226,-0.448784
98.022191,17.039677,-0.455321
98.046605,17.125548,-0.461722
98.071019,17.211832,-0.467984
98.095433,17.298523,-0.474105
98.119848,17.385613,-0.480082
98.144262,17.473097,-0.485913
98.168676,17.560965,-0.491595
98.193090,17.649209,-0.497125
98.217504,17.737822,-0.502500
98.241919,17.826792,-0.507718
98.266333,17.916111,-0.512774
98.290747,18.005768,-0.517667
98.315161,18.095750,-0.522393
98.339576,18.186046,-0.526948
98.363990,18.276643,-0.531329
98.388404,18.367526,-0.535533
98.412818,18.458680,-0.539556
98.437233,18.550090,-0.543395
98.461647,18.641738,-0.547045
98.486061,18.733605,-0.550502
98.510475,18.825671,-0.553763
98.534890,18.917915,-0.556824
98.559304,19.010315,-0.559680
98.583718,19.102846,-0.562327
98.608132,19.195481,-0.564762
98.632547,19.288192,-0.566978
98.656961,19.380951,-0.568973
98.681375,19.473724,-0.570740
98.705789,19.566477,-0.572277
98.730204,19.659175,-0.573577
98.754618,19.751777,-0.574637
98.779032,19.844243,-0.575451
98.803446,19.936527,-0.576015
98.827860,20.028584,-0.576323
98.852275,20.120363,-0.576371
98.876689,20.211810,-0.576154
98.901103,20.302869,-0.575668
98.925517,20.393480,-0.574906
98.949932,20.483579,-0.573866
98.974346,20.573100,-0.572541
98.998760,20.661971,-0.570928
99.023174,20.750117,-0.569023
99.047589,20.837459,-0.566820
99.072003,20.923914,-0.564317
99.096417,21.009394,-0.561509
99.120831,21.093808,-0.558393
99.145246,21.177061,-0.554966
99.169660,21.259051,-0.551226
99.194074,21.339674,-0.547169
99.218488,21.418821,-0.542795
99.242903,21.496380,-0.538102
99.267317,21.572232,-0.533089
99.291731,21.646258,-0.527756
99.316145,21.718333,-0.522103
99.340560,21.788328,-0.516133
99.364974,21.856113,-0.509847
99.389388,21.921554,-0.503249
99.413802,21.984515,-0.496341
99.438216,22.044858,-0.489129
99.462631,22.102444,-0.481619
99.487045,22.157134,-0.473817
99.511459,22.208789,-0.465732
99.535873,22.257270,-0.457372
99.560288,22.302439,-0.448748
99.584702,22.344164,-0.439870
99.609116,22.382311,-0.430752
99.633530,22.416756,-0.421406
99.657945,22.447374,-0.411848
99.682359,22.474052,-0.402094
99.706773,22.496679,-0.392159
99.731187,22.515155,-0.382062
99.755602,22.529388,-0.371822
99.780016,22.539294,-0.361458
99.804430,22.544801,-0.350990
99.828844,22.545848,-0.340440
99.853259,22.542385,-0.329830
99.877673,22.534372,-0.319181
99.902087,22.521786,-0.308516
99.926501,22.504611,-0.297857
99.950916,22.482849,-0.287228
99.975330,22.456513,-0.276650
99.999744,22.425626,-0.266147
